country,employer_name,job_title,annual_base_pay,location_name,employment_status,job_roles
India,GoodWorkLabs Services,Android Developer,4800.0,Bangalore,Full Time,Android
India,PurpleFront,Android Developer,4800.0,Bangalore,Full Time,Android
India,GeoSpark,Android Developer,9600.0,Bangalore,Full Time,Android
India,Q,Android Developer,9600.0,Bangalore,Full Time,Android
India,ICT Health,Android Developer,7200.0,Bangalore,Full Time,Android
India,Tipstat,Android Developer,12000.0,Bangalore,Full Time,Android
India,Arvind Internet,Android Developer,4800.0,Bangalore,Full Time,Android
India,XYZ,Android Developer,4800.0,Bangalore,Full Time,Android
India,AppScript Mobile Solutions,Android Developer,3600.0,Bangalore,Full Time,Android
India,PhonePe,Android Developer,30000.0,Bangalore,Full Time,Android
India,Knappily,Android Developer,4032.0,Bangalore,Full Time,Android
India,Harsha,Android Developer,2880.0,Bangalore,Full Time,Android
India,LeadSquared,Android Developer,14400.0,Bangalore,Full Time,Android
India,Solv (India),Android Developer - Contractor,6000.0,Bangalore,Contractor,Android
India,Walfin Tech,Android Developer,14400.0,Bangalore,Full Time,Android
India,CONZUMEX INDUSTRIES,Android Developer,82800.0,Bangalore,Full Time,Android
India,by,Android Developer,5616.0,Bangalore,Full Time,Android
India,Fincare Small Finanace Bank,Android Developer,9600.0,Bangalore,Full Time,Android
India,Zingo Hotels,Android Developer,4800.0,Bangalore,Full Time,Android
India,iHorse Technologies,Android Developer,3600.0,Bangalore,Full Time,Android
India,DeepBiz,Android Developer,3600.0,Bangalore,Full Time,Android
India,ITC Infotech,Android Developer,4800.0,Bangalore,Full Time,Android
India,JustDial,Android Developer,19200.0,Bangalore,Full Time,Android
India,Google,Android Developer,26400.0,Bangalore,Full Time,Android
India,Fakeeh Technologies,Android Developer,1200.0,Bangalore,Full Time,Android
India,Landmark Group,Android Developer,12000.0,Bangalore,Full Time,Android
India,Nones,Android Developer,3456.0,Bangalore,Full Time,Android
India,Wow Labz,Android Developer - Intern,2592.0,Bangalore,Intern,Android
India,Juniper Networks,Android Developer,24000.0,Bangalore,Full Time,Android
India,eGlu (India),Android Developer,7200.0,Bangalore,Full Time,Android
India,FamPay,Android Developer - Intern,3456.0,Bangalore,Intern,Android
India,DaDa,Android Developer,1200.0,Bangalore,Full Time,Android
India,Sun Telematics,Android Developer,1584.0,Bangalore,Full Time,Android
India,Redhat Safety Training & Consulting,Android Developer,8400.0,Bangalore,Full Time,Android
India,Vestrics Technologies,Android Developer,13200.0,Bangalore,Full Time,Android
India,Saveo,Android Developer,13200.0,Bangalore,Full Time,Android
India,HireCraft,Android Developer,3888.0,Bangalore,Full Time,Android
India,Inkoniq IT Solutions,Android Developer,8928.0,Bangalore,Full Time,Android
India,StayGlad,Android Developer,12000.0,Bangalore,Full Time,Android
India,adeptpros,Android Developer - Intern,1296.0,Bangalore,Intern,Android
India,Visionpix Technologies,Android Developer,8400.0,Bangalore,Full Time,Android
India,Swiggy,Android Developer,12000.0,Bangalore,Full Time,Android
India,Onn Bikes,Android Developer,3600.0,Bangalore,Full Time,Android
India,Tententen Digital Products,Android Developer,12000.0,Bangalore,Full Time,Android
India,Blue Yonder,Android Developer,4464.0,Bangalore,Full Time,Android
India,AppsXhone,Android Developer,4752.0,Bangalore,Full Time,Android
India,Pucho,Android Developer - Intern,720.0,Bangalore,Intern,Android
India,Sysfore Technologies,Android Developer,3600.0,Bangalore,Full Time,Android
India,Rheo TV,Android Developer,4752.0,Bangalore,Full Time,Android
India,Rangam Infotech,Android Developer,14400.0,Bangalore,Full Time,Android
India,Yatra Online Pvt Ltd,Android Developer,18000.0,Bangalore,Full Time,Android
India,nSmiles,Android Developer,6000.0,Bangalore,Full Time,Android
India,Mappedev Technologies,Android Developer,4176.0,Bangalore,Full Time,Android
India,L Connectt,Android Developer,4896.0,Bangalore,Full Time,Android
India,LiRCTek,Android Developer,8064.0,Bangalore,Full Time,Android
India,SaltMines Technologies,Android Developer,4800.0,Bangalore,Full Time,Android
India,Unnati,Android Developer,12000.0,Bangalore,Full Time,Android
India,Shaw Academy,Android Developer,14400.0,Bangalore,Full Time,Android
India,Kings Learning,Android Developer,8064.0,Bangalore,Full Time,Android
India,TechJini,Android Developer,10800.0,Bangalore,Full Time,Android
India,Technobyte Info Services,Android Developer,2304.0,Bangalore,Full Time,Android
India,Tech Mahindra,Android Developer,4800.0,Bangalore,Full Time,Android
India,Mathnasium,Android Developer,3168.0,Bangalore,Full Time,Android
India,BitClass,Android Developer,14400.0,Bangalore,Full Time,Android
India,Josh Talks,Android Developer - Intern,13824.0,Bangalore,Intern,Android
India,Coder Camps,Android Developer,1200.0,Bangalore,Full Time,Android
India,Baatu.Tech,Android Developer,12000.0,Bangalore,Full Time,Android
India,Coviam,Android Developer,8400.0,Bangalore,Full Time,Android
India,Transerve,Android Developer,2400.0,Bangalore,Full Time,Android
India,RentOnGo,Android Developer,11520.0,Bangalore,Full Time,Android
India,Hudson Agile Technologies,Android Developer,2160.0,Bangalore,Full Time,Android
India,HousingMan,Android Developer,4800.0,Bangalore,Full Time,Android
India,Vaayoo,Android Developer,3600.0,Bangalore,Full Time,Android
India,Priyanka,Android Developer,3600.0,Bangalore,Full Time,Android
India,Heptagon Technologies,Android Developer,3888.0,Bangalore,Full Time,Android
India,NDTV Worldwide,Android Developer,2304.0,Bangalore,Full Time,Android
India,Quikr India,Android Developer - Contractor,4800.0,Bangalore,Contractor,Android
India,Soedge Technologies Pvt LTD,Android Developer,10800.0,Bangalore,Full Time,Android
India,Provenlogic,Android Developer,2400.0,Bangalore,Full Time,Android
India,Tealthcare,Android Developer,16800.0,Bangalore,Full Time,Android
India,Intership,Android Developer,2880.0,Bangalore,Full Time,Android
India,Vikas Global Solutions,Android Developer,3312.0,Bangalore,Full Time,Android
India,Lotus Cloud,Android Developer,6000.0,Bangalore,Full Time,Android
India,CEWIDUS Solutions,Android Developer,1440.0,Bangalore,Full Time,Android
India,Thincnext,Android Developer,3024.0,Bangalore,Full Time,Android
India,Cynosure Corporate Solutions,Android Developer,15600.0,Bangalore,Full Time,Android
India,Cosmonet Solutions,Android Developer,4800.0,Bangalore,Full Time,Android
India,ESDS Software Solution,Android Developer,3600.0,Bangalore,Full Time,Android
India,Press Ganey,Android Developer,6000.0,Bangalore,Full Time,Android
India,Woovly,Android Developer,14400.0,Bangalore,Full Time,Android
India,Perform Digital,Android Developer,6000.0,Bangalore,Full Time,Android
India,Pro-Link Technosoft,Android Developer,3168.0,Bangalore,Full Time,Android
India,Flatworld Solutions,Android Developer,15600.0,Bangalore,Full Time,Android
India,Ekagga Technology,Android Developer,3600.0,Bangalore,Full Time,Android
India,Emilda Solutions,Android Developer,6000.0,Bangalore,Full Time,Android
India,Valtech,Android Developer,7200.0,Bangalore,Full Time,Android
India,Falabella India,Android Developer,19200.0,Bangalore,Full Time,Android
India,Kirusa,Android Developer,13200.0,Bangalore,Full Time,Android
India,Genpact,Android Developer,6000.0,Bangalore,Full Time,Android
India,Bizom,Android Developer - Intern,3744.0,Bangalore,Intern,Android
India,Quest Global,Android Developer,7200.0,Bangalore,Full Time,Android
India,Google-eLearn,Android Developer,7920.0,Bangalore,Full Time,Android
India,XENOPS TECHNOLOGIES,Android Developer,6000.0,Bangalore,Full Time,Android
India,Hashtaag,Android Developer,2400.0,Bangalore,Full Time,Android
India,Neutrinos Solutions,Android Developer,1200.0,Bangalore,Full Time,Android
India,Intellicar,Android Developer,8400.0,Bangalore,Full Time,Android
India,Reliance Industries,Android Developer,14400.0,Bangalore,Full Time,Android
India,B-Mates Technologies,Android Developer,6912.0,Bangalore,Full Time,Android
India,Johnson & Johnson,Android Developer,8400.0,Bangalore,Full Time,Android
India,Vatsal Technosoft,Android Developer,2304.0,Bangalore,Full Time,Android
India,AppBrowzer,Android Developer,7200.0,Bangalore,Full Time,Android
India,IOO Labs,Android Developer,3600.0,Bangalore,Full Time,Android
India,Tealthcare,Android Developer - Intern,1728.0,Bangalore,Intern,Android
India,IngroInfo Software Solutions,Android Developer,2736.0,Bangalore,Full Time,Android
India,ISKCON Bangalore,Android Developer,6000.0,Bangalore,Full Time,Android
India,TechManyata Software Solutions,Android Developer,2304.0,Bangalore,Full Time,Android
India,Palle Technology,Android Developer,864.0,Bangalore,Full Time,Android
India,Tarang,Android Developer,4800.0,Bangalore,Full Time,Android
India,Mialo Technologies,Android Developer,2400.0,Bangalore,Full Time,Android
India,Pace Wisdom Solutions,Android Developer,7200.0,Bangalore,Full Time,Android
India,ShareChat,Android Developer,20400.0,Bangalore,Full Time,Android
India,Set Milestone for the Success,Android Developer,16800.0,Bangalore,Full Time,Android
India,Designurway,Android Developer,3168.0,Bangalore,Full Time,Android
India,Bellary Computer IT Solutions,Android Developer,3600.0,Bangalore,Full Time,Android
India,Toolyt,Android Developer,1296.0,Bangalore,Full Time,Android
India,Deja View Concepts,Android Developer,7200.0,Bangalore,Full Time,Android
India,Shubh Loans,Android Developer,4176.0,Bangalore,Full Time,Android
India,PrimeScrypt,Android Developer,3456.0,Bangalore,Full Time,Android
India,Colors Software,Android Developer,2400.0,Bangalore,Full Time,Android
India,Nurture Software Solutions,Android Developer,9600.0,Bangalore,Full Time,Android
India,Arokia IT,Android Developer,1584.0,Bangalore,Full Time,Android
India,Faststream Technologies,Android Developer,7200.0,Bangalore,Full Time,Android
India,Beaconstac,Android Developer,16800.0,Bangalore,Full Time,Android
India,Stockal,Android Developer,10368.0,Bangalore,Full Time,Android
India,Nineleaps Technology Solutions,Android Developer - Intern,2016.0,Bangalore,Intern,Android
India,SANDEEP DIAMOND,Android Developer,14400.0,Bangalore,Full Time,Android
India,Carmatec,Android Developer,9648.0,Bangalore,Full Time,Android
India,LawForsure,Android Developer,2400.0,Bangalore,Full Time,Android
India,Servomate Technologies,Android Developer,3456.0,Bangalore,Full Time,Android
India,FourBrick Technologies,Android Developer,2160.0,Bangalore,Full Time,Android
India,Comedy Central,Android Developer,6000.0,Bangalore,Full Time,Android
India,Apar Technologies,Android Developer,1200.0,Bangalore,Full Time,Android
India,QTalk,Android Developer,8400.0,Bangalore,Full Time,Android
India,PwC,Android Developer,6192.0,Bangalore,Full Time,Android
India,Quikr India,Android Developer,2400.0,Bangalore,Full Time,Android
India,Freelancer,Android Developer,4896.0,Bangalore,Full Time,Android
India,Trelleborg,Android Developer,6000.0,Bangalore,Full Time,Android
India,Mercedes-Benz Research and Development India,Android Developer,9600.0,Bangalore,Full Time,Android
India,Drlive,Android Developer,10800.0,Bangalore,Full Time,Android
India,Simpragma,Android Developer,14400.0,Bangalore,Full Time,Android
India,Pragmatic Solutions,Android Developer,1200.0,Bangalore,Full Time,Android
India,Kuliza Technology,Android Developer,7200.0,Bangalore,Full Time,Android
India,PiOctave,Android Developer,5040.0,Bangalore,Full Time,Android
India,Octalian,Android Developer,3600.0,Bangalore,Full Time,Android
India,I2A Technologies,Android Developer,4800.0,Bangalore,Full Time,Android
India,Bombinate Technologies,Android Developer,30000.0,Bangalore,Full Time,Android
India,BlueJeans Network,Android Developer,9600.0,Bangalore,Full Time,Android
India,Enbolt Labs,Android Developer,6912.0,Bangalore,Full Time,Android
India,Joyride Games,Android Developer,25200.0,Bangalore,Full Time,Android
India,SaasTech Software,Android Developer,1584.0,Bangalore,Full Time,Android
India,Cooey,Android Developer,6000.0,Bangalore,Full Time,Android
India,IntelliFour Software,Android Developer,16800.0,Bangalore,Full Time,Android
India,Greet labs,Android Developer,10800.0,Bangalore,Full Time,Android
India,Mobiotics,Android Developer,4752.0,Bangalore,Full Time,Android
India,Trip38,Android Developer,12000.0,Bangalore,Full Time,Android
India,Edvizo,Android Developer,2160.0,Bangalore,Full Time,Android
India,Softway,Android Developer,4800.0,Bangalore,Full Time,Android
India,eSthenos Technologies,Android Developer,7200.0,Bangalore,Full Time,Android
India,Adaptiz,Android Developer,4464.0,Bangalore,Full Time,Android
India,Concentrix,Android Developer,7200.0,Bangalore,Full Time,Android
India,Freelance,Android Developer,10800.0,Bangalore,Full Time,Android
India,Fo-Fi IOT Labs,Android Developer,4800.0,Bangalore,Full Time,Android
India,Do Your Thng,Android Developer - Intern,1296.0,Bangalore,Intern,Android
India,Colive,Android Developer,7200.0,Bangalore,Full Time,Android
India,Blackturtle Diginovation,Android Developer,3600.0,Bangalore,Full Time,Android
India,iKonTel,Android Developer,3600.0,Bangalore,Full Time,Android
India,AIKYA,Android Developer,4800.0,Bangalore,Full Time,Android
India,Krafty Solutions,Android Developer,8208.0,Bangalore,Full Time,Android
India,DigiCollect,Android Developer,7200.0,Bangalore,Full Time,Android
India,Siemens,Android Developer - Intern,8400.0,Bangalore,Intern,Android
India,Kuliza Technology,Android Developer,8400.0,Bangalore,Full Time,Android
India,Flipshope.com,Android Developer - Intern,4608.0,Bangalore,Intern,Android
India,Tagtual Technology,Android Developer,2016.0,Bangalore,Full Time,Android
India,Access Automation,Android Developer - Contractor,6000.0,Bangalore,Contractor,Android
India,Globis Software,Android Developer,2400.0,Bangalore,Full Time,Android
India,Times Internet,Android Developer,6000.0,Bangalore,Full Time,Android
India,PROVAB,Android Developer,4800.0,Bangalore,Full Time,Android
India,Whatscutpro,Android Developer,1872.0,Bangalore,Full Time,Android
India,Coddle Technologies,Android Developer,7200.0,Bangalore,Full Time,Android
India,Spacenos,Android Developer - Intern,1440.0,Bangalore,Intern,Android
India,First Student,Android Developer,11520.0,Bangalore,Full Time,Android
India,Infrrd,Android Developer,4800.0,Bangalore,Full Time,Android
India,Kredily,Android Developer,6000.0,Bangalore,Full Time,Android
India,Girmiti Software,Android Developer,13200.0,Bangalore,Full Time,Android
India,Anonymous,Android Developer,21600.0,Bangalore,Full Time,Android
India,bitMAX,Android Developer,4464.0,Bangalore,Full Time,Android
India,iFocus Systec,Android Developer,8400.0,Bangalore,Full Time,Android
India,LG Electronics,Android Developer,6000.0,Bangalore,Full Time,Android
India,Vyapar,Android Developer,16800.0,Bangalore,Full Time,Android
India,Autoninja,Android Developer,9600.0,Bangalore,Full Time,Android
India,MTAP Technologies,Android Developer,14400.0,Bangalore,Full Time,Android
India,G2evolution,Android Developer,2400.0,Bangalore,Full Time,Android
India,Flipkart,Android Developer - Intern,3456.0,Bangalore,Intern,Android
India,Soptech Solutions,Android Developer,10800.0,Bangalore,Full Time,Android
India,Blue Apps,Android Developer,12672.0,Bangalore,Full Time,Android
India,VMware,Android Developer,19200.0,Bangalore,Full Time,Android
India,75F,Android Developer,8400.0,Bangalore,Full Time,Android
India,Thincnext,Android Developer,2400.0,Bangalore,Full Time,Android
India,Nous Infosystems,Android Developer,6000.0,Bangalore,Full Time,Android
India,Nav,Android Developer,6336.0,Bangalore,Full Time,Android
